identifiant,Arrondissement,Regime_particulier,Duree,Mois,Latitude,Longitude
163801G20101203084605,14.0,Stationnement_genant,1440.0,8.0,48.8362911501,2.32504164796
651701D20100707091506,3.0,Stationnement_genant,1440.0,7.0,48.8630612645,2.35520965114
117802G20141126150639,1.0,Stationnement_simple,1440.0,8.0,48.863434886,2.34039673195
709202G20100426100815,11.0,Stationnement_genant,1440.0,8.0,48.8559603387,2.36934211763
833207D20101214084213,14.0,Arret_genant_divers,1440.0,8.0,48.8216041441,2.31761519242
530806D20110909093751,15.0,Stationnement_simple,1440.0,8.0,48.8503194598,2.29961258087
582401G20141124143916,1.0,Stationnement_simple,1440.0,8.0,48.858693344,2.34105936794
411004G20110519113012,8.0,Arret_genant_divers,1440.0,8.0,48.8677058912,2.30098557205
602501D20100715153357,4.0,Stationnement_simple,1440.0,8.0,48.8543032014,2.34520922171
658904G20110811150357,0.0,Stationnement_genant,1440.0,7.0,48.8216789532,2.35647172324
568305D20101025131048,19.0,Stationnement_genant,1440.0,8.0,48.8806198918,2.39683688705
328906D20111118103641,0.0,Stationnement_genant,1440.0,8.0,48.844635674,2.29047314286
088042G20111018151951,0.0,Arret_genant_divers,1440.0,8.0,48.8369604002,2.37769209535
743901D20100831080614,16.0,Stationnement_genant,1440.0,8.0,48.8476637583,2.26639779411
425212D20110623165826,0.0,Stationnement_genant,1440.0,8.0,48.8780516453,2.28405987436
683403D20141002140205,0.0,Stationnement_genant,1440.0,8.0,48.8676935055,2.35677753825
560302D20111201102026,16.0,Stationnement_simple,1440.0,8.0,48.8717073762,2.28681043334
354101D20110614131931,15.0,Arret_vigipirate_perennise,1440.0,8.0,48.854587991,2.29115614451
363501G20150107152036,2.0,Stationnement_genant,1440.0,8.0,48.8701159399,2.34204359836
532904G20110527142614,17.0,Stationnement_genant,1440.0,8.0,48.8963500902,2.32494663194
466805D20100712141908,4.0,Stationnement_simple,1440.0,9.0,48.8547094648,2.3550060529
257202D20101202090457,14.0,Arret_genant_divers,1440.0,7.0,48.831489352,2.33808914306
589501G20111209145339,18.0,Arret_vigipirate_perennise,1440.0,8.0,48.8928195294,2.36131684426
351815D20110519153908,8.0,Stationnement_genant,1440.0,8.0,48.8729978303,2.3104144773
033003G20100506112015,1.0,Stationnement_simple,1440.0,8.0,48.8636955041,2.33565867525
910711G20110819152754,16.0,Stationnement_genant,1440.0,8.0,48.8532508984,2.26214197472
778507G20111121115653,20.0,Stationnement_genant,1440.0,7.0,48.8635960029,2.40125649736
581419D20140123112336,15.0,Stationnement_genant,1440.0,8.0,48.8382733288,2.2818878476
079702D20141106162731,4.0,Stationnement_genant,1440.0,8.0,48.853209555,2.36398263
284801G20150804134247,13.0,Stationnement_genant,1440.0,8.0,48.8228167162,2.35313461248
365909D20111130122208,19.0,Stationnement_simple,1440.0,8.0,48.8903644257,2.37667812432
577502G20111219175733,20.0,Stationnement_genant,1440.0,8.0,48.8660786181,2.38591976249
861601D20110816144725,9.0,Stationnement_genant,1440.0,8.0,48.8787316068,2.33722399912
678301D20141020161201,2.0,Stationnement_genant,1440.0,8.0,48.8677820953,2.34789970219
735501D20141001100131,0.0,Arret_simple,1440.0,8.0,48.8927097807,2.39818712575
704301D20110817113123,10.0,Arret_vigipirate_perennise,1440.0,8.0,48.8748038027,2.35346995595
974301D20140217120325,15.0,Stationnement_genant,1440.0,8.0,48.836056221,2.27790074919
861704G20110816151453,9.0,Stationnement_genant,1440.0,8.0,48.8772788975,2.33719501814
179423D20100927131305,12.0,Arret_vigipirate_perennise,1440.0,8.0,48.8430077431,2.38554472644
895502G20111123142934,6.0,Livraison_BUS,1140.0,8.0,48.8516812842,2.32794827155
546901G20140206160742,15.0,Stationnement_genant,1440.0,8.0,48.8325739168,2.28872637365
956801D20100726144121,10.0,Livraison_BUS,1140.0,8.0,48.8692421912,2.36665746761
211233D20111118132055,17.0,Arret_simple,1440.0,8.0,48.8939784031,2.31440438121
248501G20111117162631,18.0,Arret_vigipirate_perennise,1440.0,8.0,48.8912951855,2.36535709183
738008G20100427104832,11.0,Stationnement_genant,1440.0,8.0,48.8579540294,2.38986678065
877401D20140122141531,7.0,Arret_simple,1440.0,8.0,48.8560837062,2.32714218112
211902G20110721162444,18.0,Stationnement_genant,1440.0,8.0,48.8926815698,2.34661546374
948201D20150806151005,13.0,Stationnement_genant,1440.0,8.0,48.8245297684,2.35119829868
073604D20141112110126,13.0,Stationnement_simple,1440.0,7.0,48.8262351061,2.36329046751
927501G20110921151249,16.0,Stationnement_genant,1440.0,8.0,48.8761775191,2.27959641378
592208G20101203083015,14.0,Stationnement_genant,1440.0,8.0,48.8382146677,2.32279382985
614303G20111130123918,20.0,Stationnement_genant,1440.0,8.0,48.8648133687,2.39430057632
064302D20111128154308,20.0,Stationnement_genant,1440.0,8.0,48.8602975522,2.40697680187
976106D20110927105927,0.0,Stationnement_genant,1440.0,8.0,48.870855861,2.2880159111
404102D20111207102043,8.0,Stationnement_simple,1440.0,8.0,48.878935206,2.31755782496
428708G20111003161538,0.0,Stationnement_simple,1440.0,8.0,48.850900378,2.40148664834
894901D20101208151303,14.0,Arret_vigipirate_perennise,1440.0,8.0,48.8323918288,2.32354974404
583201D20111212142107,16.0,Stationnement_genant,1440.0,8.0,48.8663243524,2.29354336955
817403D20130116134538,12.0,Stationnement_simple,1440.0,7.0,48.8393013132,2.39394655356
379609G20150204162237,13.0,Livraison_BUS,1110.0,7.0,48.8288503051,2.37854410899
225907G20140326103239,0.0,Stationnement_simple,1440.0,8.0,48.8665979771,2.32136390397
145407G20110929121920,15.0,Stationnement_genant,1440.0,8.0,48.8427791429,2.30267953345
721301D20100712142617,4.0,Arret_vigipirate_perennise,1440.0,8.0,48.8600248809,2.35605105101
626710D20140129114516,11.0,Stationnement_simple,1440.0,8.0,48.8661888384,2.38359172662
121405D20130830154408,0.0,Stationnement_genant,1440.0,8.0,48.8853732168,2.31863883243
302101D20110524154347,6.0,Stationnement_genant,1440.0,8.0,48.8516739593,2.33944094382
910001D20150224132254,10.0,Arret_genant_divers,1440.0,8.0,48.8701897108,2.35477882131
369607D20110922135024,16.0,Stationnement_genant,1440.0,8.0,48.8724188396,2.28652186002
966101D20101206083158,14.0,Stationnement_genant,1440.0,8.0,48.8378136728,2.32069322233
145105G20110921120159,19.0,Arret_vigipirate_perennise,1440.0,8.0,48.8960433935,2.38068322183
550001D20110915161716,0.0,Stationnement_genant,1440.0,8.0,48.8391169553,2.2618424306
275203G20110624102551,17.0,Arret_vigipirate_perennise,1440.0,8.0,48.8807212621,2.29776494563
733003D20140305102946,0.0,Arret_vigipirate_perennise,1440.0,8.0,48.8735284079,2.35211576436
161405D20110720134809,18.0,Arret_genant_divers,1440.0,8.0,48.8880965377,2.33392260076
410901G20140310100601,19.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8848400687,2.38630144568
489701D20131216150225,8.0,Stationnement_genant,1440.0,8.0,48.8664419859,2.30858026479
133313D20111007124942,14.0,Arret_simple,1440.0,8.0,48.8249842814,2.31739484777
004505G20130514152931,17.0,Stationnement_genant,1440.0,8.0,48.877100725,2.29210499301
495501G20121207110808,1.0,Stationnement_genant,1440.0,8.0,48.8609726449,2.34123767735
538105G20110722105218,9.0,Stationnement_genant,1440.0,8.0,48.8795720454,2.34160815656
408304G20140227104627,0.0,Stationnement_simple,1440.0,8.0,48.8441404546,2.25544263695
407502G20101001124814,12.0,Stationnement_genant,1440.0,8.0,48.8343246247,2.40027426602
905902D20110923143341,16.0,Stationnement_genant,1440.0,8.0,48.8711912059,2.27900328898
895303D20140325093024,4.0,Stationnement_genant,1440.0,8.0,48.8559476721,2.36233746913
370002G20111219144230,11.0,Stationnement_genant,1440.0,8.0,48.8622231834,2.37385350252
001209D20111005084251,15.0,Stationnement_genant,1440.0,8.0,48.8366655804,2.30084497908
764408G20111128164852,16.0,Arret_simple,1440.0,8.0,48.8478252444,2.2586952867
920902G20110622152351,17.0,Stationnement_genant,1440.0,8.0,48.8820786305,2.31369595087
195301D20100726100723,10.0,Stationnement_genant,1440.0,8.0,48.8753382083,2.36677119471
A91301D20150202111020,13.0,Arret_genant_divers,1440.0,8.0,48.8193286206,2.37165987625
962447G20111125101420,0.0,Livraison_BUS,1140.0,8.0,48.8388932412,2.29972837896
708204G20110523140319,8.0,Stationnement_genant,1440.0,8.0,48.873845831,2.32377510994
769501D20110830150718,15.0,Stationnement_genant,1440.0,8.0,48.8367810109,2.27836668095
535605G20140311112218,9.0,Stationnement_genant,1440.0,8.0,48.8805785411,2.33549825605
947207G20100423150644,11.0,Stationnement_simple,1440.0,8.0,48.8485281213,2.39764416145
611801D20111013104227,16.0,Stationnement_genant,1440.0,8.0,48.8545258988,2.27689711967
061805G20140128145006,0.0,Stationnement_genant,1440.0,8.0,48.8516759937,2.32022023947
804104G20131218163007,7.0,Stationnement_genant,1440.0,8.0,48.8600661077,2.30104604155
090701G20131122113711,0.0,Stationnement_genant,1440.0,8.0,48.8754575344,2.30352625805
550304G20130801142720,17.0,Stationnement_simple,1440.0,8.0,48.8868727031,2.32314138093
970622G20131210141441,0.0,Stationnement_simple,1440.0,8.0,48.8379749392,2.25780521018
668302G20111010140246,0.0,Stationnement_simple,1440.0,8.0,48.8765395129,2.31242570388
955601G20140314121741,5.0,Stationnement_simple,1440.0,8.0,48.8477525273,2.3469593932
472602G20111122160045,7.0,Stationnement_genant,1440.0,8.0,48.8537077418,2.31482626144
984111D20130628155928,17.0,Stationnement_simple,1440.0,8.0,48.8842502117,2.30305826932
269106D20101130080814,14.0,Stationnement_genant,1440.0,8.0,48.8335922901,2.33235952013
001208G20111004154635,15.0,Stationnement_simple,1440.0,8.0,48.8374448891,2.29980029782
957504D20110617150946,1.0,Stationnement_simple,1440.0,8.0,48.8642323785,2.3383900791
082504D20140122110758,7.0,Stationnement_genant,1440.0,8.0,48.858006254,2.32259946476
247208G20140225155623,12.0,Stationnement_genant,1440.0,8.0,48.849913904,2.3791683793
122301G20100715142415,4.0,Stationnement_simple,1440.0,8.0,48.852447834,2.35391083013
852916D20140109145637,7.0,Arret_genant_divers,1440.0,8.0,48.8593471561,2.30556371353
823201D20111201142235,20.0,Stationnement_simple,1440.0,8.0,48.8715351423,2.39528989731
484402D20150116152354,13.0,Stationnement_genant,1440.0,8.0,48.8249727206,2.36528336378
815101G20111128110911,6.0,Livraison_BUS,1140.0,7.0,48.8532505038,2.33276127237
626720G20140129114424,11.0,Stationnement_simple,1440.0,8.0,48.8662362324,2.38368429061
939306D20140124102644,7.0,Stationnement_simple,1440.0,8.0,48.8541227816,2.30864746127
931803G20141113160612,2.0,Stationnement_genant,1440.0,8.0,48.8647349413,2.34720195644
540104G20110927110735,16.0,Stationnement_genant,1440.0,8.0,48.8687755051,2.28951618048
182401D20110921112053,16.0,Stationnement_genant,1440.0,8.0,48.8573240297,2.28492276351
759711D20140318170342,12.0,Arret_simple,1440.0,8.0,48.8344579761,2.40497499513
771908G20150608160647,0.0,Stationnement_genant,1440.0,8.0,48.8162312047,2.36035690793
910701D20131204120539,16.0,Stationnement_genant,1440.0,8.0,48.8629172617,2.26833236554
697801D20111110134923,14.0,Stationnement_genant,1440.0,8.0,48.8375876332,2.32266676316
514604D20150610102815,13.0,Stationnement_genant,1440.0,8.0,48.8209412824,2.35514780365
662601G20111201140107,16.0,Livraison_BUS,1140.0,8.0,48.8578542517,2.27402119384
091102G20111214134511,0.0,Stationnement_genant,1440.0,8.0,48.8860779501,2.33806020636
938902G20110906143050,0.0,Stationnement_genant,1440.0,8.0,48.846770199,2.29420710716
029701G20101215124822,17.0,Stationnement_genant,1440.0,8.0,48.8851352197,2.30654028536
107203D20111012152555,16.0,Stationnement_simple,1440.0,8.0,48.8576610077,2.27422851679
272401G20111129104645,5.0,Stationnement_genant,1440.0,8.0,48.8473444966,2.34851168658
351611G20140305121453,10.0,Stationnement_genant,1440.0,8.0,48.8758042413,2.35562860232
501301D20110921150200,16.0,Stationnement_genant,1440.0,8.0,48.8780103882,2.27962496787
799201D20111208101719,1.0,Arret_simple,1440.0,8.0,48.8659848904,2.33962112069
451004G20110831115840,20.0,Stationnement_genant,1440.0,7.0,48.8726003318,2.40392417421
696101G20110926141657,15.0,Arret_vigipirate_perennise,1440.0,8.0,48.8426592785,2.28660068003
398501G20110809150009,11.0,Stationnement_genant,1440.0,8.0,48.8657559933,2.37950153483
934212D20111122115812,14.0,Stationnement_simple,1440.0,8.0,48.8260100109,2.33163103792
390102G20101005082401,12.0,Stationnement_simple,1440.0,8.0,48.834495127,2.38627415134
226302G20110526095344,6.0,Stationnement_genant,1440.0,8.0,48.850609065,2.33812871223
524005G20140310130818,9.0,Arret_vigipirate_perennise,1440.0,8.0,48.874210936,2.33742241154
948403G20111215161228,9.0,Stationnement_simple,1440.0,8.0,48.8814804051,2.34453200431
690406G20140306124600,2.0,Livraison_BUS,1140.0,8.0,48.86813895,2.33324863306
420901D20111110092425,5.0,Livraison_BUS,1140.0,8.0,48.8381401144,2.35081743744
312401D20100929084501,0.0,Stationnement_genant,1440.0,8.0,48.8370149335,2.37147932295
120201D20110603132034,7.0,Stationnement_genant,1440.0,8.0,48.8600634359,2.31816690785
493014G20111109145851,13.0,Stationnement_genant,1440.0,8.0,48.8378009943,2.35764129437
391101G20111125115924,15.0,Stationnement_genant,1440.0,8.0,48.8377976663,2.3067485257
130010G20101028082853,13.0,Arret_vigipirate_perennise,1440.0,8.0,48.824594969,2.34298055539
592203D20111007143823,15.0,Stationnement_genant,1440.0,8.0,48.8428170661,2.3208546448
647301G20110830105700,15.0,Stationnement_genant,1440.0,8.0,48.8294225723,2.30237494227
258203G20110617101422,17.0,Stationnement_genant,1440.0,8.0,48.8861048078,2.30730417704
329001D20140211172818,15.0,Stationnement_genant,1440.0,8.0,48.8460873781,2.28630628792
356901G20100728103957,10.0,Stationnement_genant,1440.0,8.0,48.8783758495,2.35123565764
475807D20111206100419,9.0,Livraison_BUS,1140.0,8.0,48.8712636303,2.3354129113
902906G20111220090150,20.0,Stationnement_genant,1440.0,8.0,48.8651764411,2.39394896927
540901D20150227141215,1.0,Stationnement_simple,1440.0,8.0,48.8580908793,2.34573354016
172302G20110719150141,18.0,Arret_vigipirate_perennise,1440.0,8.0,48.8952219462,2.35152938943
389604G20141212112914,8.0,Stationnement_simple,1440.0,8.0,48.869658974,2.31258864824
585201G20101122084208,19.0,Stationnement_genant,1440.0,8.0,48.886489476,2.38748797612
623605G20101116130324,19.0,Stationnement_genant,1440.0,8.0,48.8805666465,2.37272470931
907801D20110725153241,18.0,Stationnement_simple,1440.0,8.0,48.8833660134,2.34372757126
889403D20150302163407,0.0,Arret_genant_divers,1440.0,7.0,48.8589843147,2.34851362879
965301D20150331134237,1.0,Stationnement_genant,1440.0,8.0,48.8667930037,2.32886207476
115402G20110905143802,16.0,Stationnement_genant,1440.0,8.0,48.8526528715,2.27585157722
105804D20110912143345,16.0,Stationnement_genant,1440.0,8.0,48.8435312056,2.26317522511
962421G20111110120842,15.0,Livraison_BUS,1140.0,7.0,48.8446165819,2.31859648408
749905D20101004122030,12.0,Arret_vigipirate_perennise,1440.0,8.0,48.8335942518,2.38850456845
224101D20101220123426,14.0,Stationnement_genant,1440.0,8.0,48.8285967125,2.33178235247
595104D20111213143917,8.0,Stationnement_simple,1440.0,8.0,48.8732155733,2.32122694246
358901G20111216102302,20.0,Stationnement_genant,1440.0,8.0,48.85334556,2.40726890789
143801D20140904103807,18.0,Stationnement_genant,1440.0,8.0,48.8939277787,2.33821914836
130010G20140327112842,13.0,Stationnement_simple,1440.0,8.0,48.8251453181,2.34317350557
818008D20110826155509,20.0,Stationnement_genant,1440.0,8.0,48.8576863497,2.39927018904
444701G20150728170452,13.0,Stationnement_simple,1440.0,8.0,48.8248878903,2.34795841095
644404G20110525162950,6.0,Stationnement_genant,1440.0,8.0,48.8496833012,2.34013337923
864503G20111116153833,14.0,Livraison_BUS,1140.0,8.0,48.8325136119,2.33771057358
685302G20131219140534,0.0,Stationnement_genant,1440.0,8.0,48.8442521169,2.25193302604
608401D20141113161815,2.0,Stationnement_genant,1440.0,8.0,48.8650623772,2.34766854756
444006D20131031153013,17.0,Stationnement_simple,1440.0,8.0,48.8927312406,2.32634585649
889411G20140318102000,2.0,Arret_genant_divers,1440.0,8.0,48.864000445,2.35117865105
546712G20110721153522,0.0,Stationnement_genant,1440.0,7.0,48.8570333548,2.37937346587
122104G20111103153910,0.0,Stationnement_simple,1440.0,8.0,48.8252597844,2.34308490725
748406G20110817141659,9.0,Stationnement_simple,1440.0,8.0,48.8813219221,2.33624304472
131301G20100520164145,5.0,Arret_genant_divers,1440.0,8.0,48.838076543,2.34796024277
680401D20111122100424,17.0,Stationnement_genant,1440.0,8.0,48.8891015585,2.31720091811
861702D20110819135411,9.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8758643688,2.33715947019
854401D20100420142300,9.0,Arret_Pompiers,1440.0,8.0,48.873082938,2.34735981166
681701G20100708093846,3.0,Stationnement_genant,1440.0,8.0,48.8628871638,2.36424756277
207401D20110617143155,17.0,Arret_Pompiers,1440.0,8.0,48.8844281905,2.31363408944
864903G20101201125115,0.0,Stationnement_genant,1440.0,8.0,48.8318952864,2.33468894478
346507G20110912105729,16.0,Arret_genant_divers,1440.0,8.0,48.8424552769,2.26109082512
661601G20100924085119,12.0,Stationnement_genant,1440.0,7.0,48.8431912643,2.40331173844
780109G20111118115442,16.0,Stationnement_genant,1440.0,8.0,48.8518644173,2.27951032947
528811G20140303102853,18.0,Stationnement_genant,1440.0,8.0,48.890617949,2.33360095375
860003G20110915163420,16.0,Stationnement_genant,1440.0,8.0,48.8362869533,2.26379826038
013401G20100615145734,13.0,Arret_vigipirate_perennise,1440.0,7.0,48.8225889939,2.34915594292
286601G20110527110524,17.0,Stationnement_genant,1440.0,8.0,48.8949805039,2.31823329127
720502G20141212141220,3.0,Stationnement_genant,1440.0,7.0,48.8585006197,2.36264302413
211212D20130801114321,17.0,Stationnement_genant,1440.0,8.0,48.8876135914,2.32550054113
339601G20110922153117,15.0,Arret_vigipirate_perennise,1440.0,8.0,48.8429083335,2.29261721326
246403G20140211152842,20.0,Stationnement_simple,1440.0,8.0,48.8543161069,2.40748241866
805004D20100517101718,5.0,Stationnement_genant,1440.0,8.0,48.8420865252,2.34581867548
075701G20110907090613,0.0,Stationnement_genant,1440.0,8.0,48.8500084595,2.29087640464
042502D20101221112222,14.0,Stationnement_genant,1440.0,8.0,48.8201068104,2.34280920565
939101G20111216085623,20.0,Stationnement_simple,1440.0,8.0,48.8704264739,2.38171180518
172309G20110707103927,18.0,Arret_vigipirate_perennise,1440.0,8.0,48.8956673929,2.33926160175
615513D20101201075156,13.0,Stationnement_genant,1440.0,8.0,48.8203836157,2.36526443695
806609G20111201151356,16.0,Stationnement_genant,1440.0,8.0,48.8545369002,2.27886152354
209202D20101021082432,19.0,Stationnement_genant,1440.0,8.0,48.8750215888,2.38447997116
680601G20140904103411,18.0,Stationnement_genant,1440.0,8.0,48.8938579402,2.33752511706
824105G20101112133431,19.0,Stationnement_simple,1440.0,8.0,48.8891470325,2.37142224234
029102D20110912093140,15.0,Arret_vigipirate_non_perennise,1440.0,1.0,48.8432204617,2.29998288261
685805G20140312141554,11.0,Stationnement_genant,1440.0,8.0,48.8639413287,2.37046023859
750801D20111108155152,0.0,Stationnement_genant,1440.0,8.0,48.8498349433,2.39972028392
